ENGL 31	Analyze themes within course texts and compare them to the ways these themes are treated in other course texts.
ENGL 31	Synthesize analyses of specific details in particular works of literature in support of a clear, overall point or thesis.
ENGL 31	Identify, employ and evaluate different frameworks for analyzing and interpreting literature. These frameworks may include political, socioeconomic, geographical, ethnic, cultural, ecological, psychoanalytical, historical, gender, sexuality, and genre development.
ENGL 31	Analyze and evaluate the choices of characters represented in specific examples of world existential literature. Assess the degree to which these characters suggest that a consciously integrated, physiological, social, and psychological being may achieve greater success or not and what this might tell us about the choices we make in life and the potential consequences of these choices that we must face and learn from.
ENGL 31	Question and assess the applicability to our own lives of major existential principles; facing potential meaninglessness or nothingness, acting from a position of more or less blindness, and accepting the full responsibility for the consequences of choices and attempting to learn from them.
ENGL 31	Question and assess the potential use of existential concepts to find healthier attitudes or responses to questions and problems surrounding substance abuse, sexuality, mental health, stress management, sustainable living, aging, death and dying.
ENGL 35	Analyze themes within course films and texts and compare them to the ways these themes are treated in other course films and texts.
ENGL 35	Synthesize analyses of specific details in particular films and works of literature in support of a clear, overall point or thesis.
ENGL 35	Identify, employ and evaluate different frameworks for analyzing and interpreting literature. These frameworks may include political, socioeconomic, geographical, ethnic, cultural, ecological, psychoanalytical, historical, gender, sexuality, and genre development.
ENGL 35	Interpret and evaluate cultural contributions of diverse cultures, especially non-Western ones.
ENGL 35	Identify and analyze aesthetic, historical, and political differences in the film and literature of various cultures.
ENGL 35	Evaluate the role of film and literature in portraying how culture and tradition shape ideology.
ENGL 35	Evaluate and interpret how various films and literary works represent the impact of colonialization on indigenous cultures.
ENGL 35	Communicate a command of global cultural diversity issues as revealed through film and literature.
ENGL 45	Analyze themes within course texts and compare them to the ways these themes are treated in other course texts.
ENGL 45	Synthesize analyses of specific details in particular works of literature in support of a clear, overall point or thesis.
ENGL 45	Identify, employ and evaluate different frameworks for analyzing and interpreting literature. These frameworks may include political, socioeconomic, geographical, ethnic, cultural, ecological, psychoanalytical, historical, gender, sexuality, and genre development.
ENGL 45	Identify the ways Latino literature has diversified, and demonstrate increased awareness of the importance of change in all human pursuits.
ENGL 47	Analyze themes within course texts and compare them to the ways these themes are treated in other course texts.
ENGL 47	Synthesize analyses of specific details in particular works of literature in support of a clear, overall point or thesis.
ENGL 47	Identify, employ and evaluate different frameworks for analyzing and interpreting literature. These frameworks may include political, socioeconomic, geographical, ethnic, cultural, ecological, psychoanalytical, historical, gender, sexuality, and genre development.
ENGL 47	Distinguish the major themes, motifs, and stylistics of traditional and contemporary Native American literature.
ENGL 47	Define the ways oral literacy, storytelling, tribal sovereignty, land rights, place, survival humor, gender constructions, and tribal community are issues central to critical reading and writing about Native American literature.
ENGL 52H	Analyze and critically think about texts, placing them in their historical, social, and cultural context.
ENGL 52H	Identify and apply critical approaches and concepts that will be useful for ascertaining what the texts say to the readers and the devices they use to say it.
ENGL 52H	Demonstrate critical thinking skills in seminar discussions.
ENGL 52H	Demonstrate advanced writing skills and critical creative thinking in composing a minimum of 5,000 words in analytical papers and reading responses.
ENGL 52H	Generate creative, original responses to course material.
ENGL 52H	Evaluate the continuity of themes and ideas in the works, determining whether similar themes appear in works from various eras, countries, and cultures.
ENGL 53H	analyze and critically think about key concepts in postcolonial theory, including the concept of the native informant, the problem of hybrid identities and the function of imperialist driven education;
ENGL 53H	apply key postcolonial concepts to analysis of full-length works of fiction from multiple cultural perspectives, and use specific examples from the novels to question and refine postcolonial theories;
ENGL 53H	demonstrate critical thinking skills in seminar discussions;
ENGL 53H	demonstrate advanced writing skills and critical, creative thinking in composing a minimum of 5000 words in analytical papers and reading responses;
ENGL 53H	generate creative, original responses to course material.
ENGL 60	Analyze works of fiction both canonical and original, identifying elements of plot, character, dialog, setting, point of view, and style.
ENGL 60	Identify forms of figurative language and style in their readings of published short fiction and apply these terms accurately to new works, including those by students in the class.
ENGL 60	Develop ability to employ figurative language and an artistic voice in their own original work.
ENGL 60	Participate in workshops in which students provide each other with critical estimations of their work.
ENGL 60	Begin and complete projects of complexity and length -- for example, two short stories or chapters of a novel.
ENGL 60	Develop the ability to use elements of fiction such as scene, plot, dialog, character, setting, and point of view in their original exercises and longer works of fiction.
ENGL 95	Develop a set of research notes based on personal observations, readings, discussions and media presentations. Notes must be orderly, legible and meaningful for future reference, and include analytical questions.
ENGL 95	Produce a summary research report with supporting notes that is orderly, legible and meaningful for future reference; including an index and bibliography.
ENGL 95	Draw from their notes sufficient data as to be able to write a logically ordered analytical essay of at least 1,500 words in a proper research-paper form, on a chosen topic that is pertinent to the special study theme.
ENGL 118	Analyze purpose and audience and use appropriate language, tone, structure, format, punctuation and grammar for different rhetorical situations.
ENGL 118	Write essays that have a clear thesis/claim, integrate support for that claim, progress logically, and conclude effectively
ENGL 118	Use the writing process to generate and organize ideas, draft, revise, edit and proofread.
ENGL 118	Contribute own insights, both written and verbal, to academic dialogue.
ENGL 118	Practice thoughtful critique of own work and the work of others.
ENGL 118	Read texts critically and analytically, identifying key points and drawing logical conclusions
ENGL 118	Find, evaluate, and appropriately document supporting evidence
ENGL 118	Use information technologies to support writing.
ENGL 119	Write essays that have a clear thesis/claim, integrate support for that claim, progress logically, and conclude effectively
ENGL 119	Find, evaluate, and appropriately document supporting evidence
ENGL 119	Read texts critically and analytically, identifying key points and drawing logical conclusions
ENGL 119	Identify and write for specific audiences and purposes
ENGL 119	Recognize the difference between revision and editing, and apply strategies for both to improve his or her own essays
ENGL 119	Demonstrate effective sentence variety and diction
ENGL 215	Use the writing process to generate and organize ideas, draft, revise, edit, and proofread.
ENGL 215	Write unified texts developing a central point.
ENGL 215	Recognize audience and purpose and make choices appropriate for different writing situations.
ENGL 215	Use strategies to develop vocabulary and improve spelling.
ENGL 215	Recognize and use a variety of sentence structures.
ENGL 215	Paraphrase and summarize texts.
ENGL 215	Use reading strategies to comprehend, discuss and respond to course reading.
ENGL 215	Assess own work and give feedback on the work of others.
ENGL 215	Use resources, including information technologies, to support writing.
ENGL 215	Acknowledge and use ideas from course readings and other sources.
ENGL 215	Use strategies to develop vocabulary and improve spelling.
ENGL 217	Use the writing process to generate and organize ideas, draft, revise, edit and proofread.
ENGL 217	Write unified, organized texts that begin to develop support of a central point or claim.
ENGL 217	Identify different audiences and purposes and make choices appropriate to different writing situations.
ENGL 217	Use strategies for developing vocabulary.
ENGL 217	Recognize and use appropriate language, structure, format, grammar and punctuation for different writing situations.
ENGL 217	Read to question, analyze and respond to course reading.
ENGL 217	Assess own work and give feedback on the work of others.
ENGL 217	Use information technologies to support writing.
ENGL 217	Evaluate and integrate sources at an introductory level.
ENGL 219	Use the writing process to generate and organize ideas, draft, revise, edit and proofread.
ENGL 219	Write a variety of unified, organized, well-developed texts.
ENGL 219	Analyze purpose and audience and use appropriate language, tone, structure, format, punctuation and grammar for different rhetorical situations.
ENGL 219	Write academic text, developing a central point or claim and support.
ENGL 219	Use strategies for developing vocabulary.
ENGL 219	Employ critical reading skills for inquiry, dialogue, response, and critique.
ENGL 219	Practice thoughtful critique of own work and the work of others.
ENGL 219	Contribute own insights, both written and verbal, to academic dialogue.
ENGL 219	Use information technologies to support writing.
ENGL 219	Evaluate, integrate, and document sources at a basic level.
ENGR 1	Describe the role of engineers in society and classify the different engineering branches, the functions of an engineer, and industries in which they work.
ENGR 1	Identify and describe academic pathways to bachelor’s degrees.
ENGR 1	Develop and apply effective strategies to succeed academically.
ENGR 1	Explain engineering ethical principles and standards.
ENGR 1	Demonstrate knowledge of effective practices for writing technical engineering documents and making oral presentations.
ENGR 1	Analyze engineering problems using the engineering design process.
ENGR 1	Demonstrate teamwork skills in working on an engineering design team.
ENGR 3	Perform office computations and design for differential leveling; traversing; area calculations; property/boundary surveys; topographic surveys/mapping; volume/earthwork; horizontal and vertical curves; and error analysis.
ENGR 3	Operate survey equipment: tape, level, transit, theodolite, compass, total station, GPS.
ENGR 3	Reduce field notes using various mathematical techniques to generate meaningful records describing horizontal and vertical control of landforms.
ENGR 3	Plot plans and maps from field work data using manual and computer-aided drafting.
ENGR 3	Work effectively in groups during field surveying and engineering design project which involve problem solving, report writing, and oral presentations.
ENGR 4	Collect and analyze survey point data (raw field data).
ENGR 4	Prepare a digital terrain model with Civil 3D software of existing surface and site conditions.
ENGR 4	Design proposed alignments in accordance with Department of transportation and local municipality standards.
ENGR 4	Use Civil 3D software for computing earthwork quantities, material takeoffs and cost estimates for projects.
ENGR 4	Produce sets of design plans and specifications for projects such as Class I bike path, residential cul-de-sac.
ENGR 4	Stakeout projects in field, document fieldwork and discuss proposed project alignments specifying vertical and horizontal curves.
ENGR 8	Effectively formulate and communicate legible problem solutions to be understood by engineers in and out of their specific discipline.
ENGR 8	Determine the forces that act on rigid bodies including external forces, weight, normal, distributed loads, friction and reactions at supports.
ENGR 8	Calculate internal forces in members and create shear and bending moment diagrams for beams.
ENGR 8	Perform vector analysis methods addressing forces acting on rigid bodies, trusses, frames, and machines.
ENGR 8	Analyze two- and three-dimensional force systems on rigid bodies in static equilibrium.
ENGR 17	Analyze DC circuits to find current, voltage, resistance, power, and/or energy.
ENGR 17	Draw and label circuit diagrams and show thorough mathematical solutions.
ENGR 17	Apply different circuit analysis techniques and demonstrate a process for selecting an appropriate technique for a given problem.
ENGR 17	Solve circuits containing two or more Op Amps.
ENGR 17	Find the transient response and complete response for RC, RL, and RLC circuits involving DC sources.
ENGR 17	Solve AC circuits by using Phasors.
ENGR 17	Calculate average and complex power for AC circuits.
ENGR 17	Access and use the most basic functions of electrical test and measurement equipment including oscilloscopes, multimeters, function generators and power supplies. (Lab)
ENGR 17	Read circuit schematics and construct linear circuits using resistors, capacitors, inductors, and/or op amps. (Lab)
ENGR 17	Measure resistance, DC and AC voltages, current, and power, and experimentally verify the results for a variety of electrical circuits. (Lab)
ENGR 17	Test circuits, analyze data and compare measured performance to theory and simulation. (Lab)
ENGR 17	Use a circuit simulation program (PSPICE, MultiSIM) and other computer applications (MATLAB, MS Excel) to predict or describe circuit behavior. (Lab)
ENGR 17	Troubleshoot and repair simple electric circuits. (Lab)
ENGR 17	Record and document results of lab work using text and graphs. (Lab)
ENGR 17	Work effectively in groups by sharing responsibilities and collaborating on findings. (Lab)
ENGR 45	Explain the relationship between the internal structure of materials and their macroscopic properties.
ENGR 45	Explain methods (intentional or unintentional) of altering the structure of materials by mechanical, chemical, or thermal means in order to change material properties.
ENGR 45	Illustrate the various systems for classifying materials, and compare differences in properties among material classes that derive from differences in structure.
ENGR 45	Gather data from reference sources regarding the properties, processing, and performance characteristics of materials, and use it as a basis to recommend appropriate material(s) to meet engineering design criteria.
ENGR 45	Measure material properties and/or evaluate processing treatments using standard materials testing equipment and techniques. (Lab)
ENGR 45	Write laboratory reports that communicate the collection, analysis, and interpretation of experimental data according to professional engineering standards. (Lab)
ENGR 97	Develop a set of research notes based on personal observations, readings, discussions and media presentations. Notes must be orderly, legible and meaningful for future reference, and include analytical questions.
ENGR 97	Produce a summary research report with supporting notes that is orderly, legible and meaningful for future reference; including an index and bibliography.
ENGR 97	Draw from their notes sufficient data as to be able to write a logically ordered analytical essay of at least 1,500 words in a proper research-paper form, on a chosen topic that is pertinent to the special study theme.
ENGR 99	Identify CWE objectives that are unique to each student and employment situation in consultation with their employer and CWE instructor prior to enrollment.
ENGR 99	Describe the importance of on-the-job responsibilities.
ENGR 99	Identify the attitudes and knowledge elements necessary for success.
ESL 95	Develop a set of research notes based on personal observations, readings, discussions and media presentations. Notes must be orderly, legible and meaningful for future reference, and include analytical questions.
ESL 95	Produce a summary research report with supporting notes that is orderly, legible and meaningful for future reference; including an index and bibliography.
ESL 95	Draw from their notes sufficient data as to be able to write a logically ordered analytical essay of at least 1,500 words in a proper research-paper form, on a chosen topic that is pertinent to the special study theme.
ESL 230	recognize and apply basic grammar and punctuation conventions
ESL 230	formulate simple written paragraphs
ESL 230	comprehend academic text at the appropriate level
ESL 230	use appropriate academic vocabulary in writing and speech
ESL 230	respond appropriately to oral command and answer oral questions correctly
ESL 230	compose and present to the class a short oral presentation
ESL 230	apply test-taking and study skills to other courses
ESL 231	answer correctly short answer or essay questions with a minimum of grammatical, punctuation, and structure error
ESL 231	develop lists of difficult vocabulary and spelling challenges
ESL 231	comprehend both literal and figurative text at the appropriate level
ESL 231	analyze and discuss a reading either orally or in written format
ESL 231	research, organize, compose, and present a short oral presentation on an assigned topic
ESL 231	critique an oral presentation by another student
ESL 231	apply note-taking strategies (from both lecture and text) to a content area course
ESL 231	recognize cultural differences between her/his personal culture and the academic culture
ESL 232	demonstrate increased fluency, confidency, and accuracy in oral and written English
ESL 232	comprehend, analyze and critique readings at appropriate level
ESL 232	apply critical listening skills to improve comprehension
ESL 232	use appropriate vocabulary and language conventions to effectively communicate orally
ESL 232	utilize library skills to research material for short paper
ESL 232	compose and present orally a short paper
ESL 232	apply note-taking, study strategies, and test-taking strategies to improve academic performance
ESL 233	recognize the sound patterns and qualities of English
ESL 233	respond correctly to oral questions and follow spoken directions
ESL 233	formulate and ask questions in English
ESL 233	assess and refine his/her English pronunciation
ESL 233	express herself/himself orally with appropriate level fluency
ESL 233	compose and deliver a short speech
ESL 234	respond appropriately to questions about various topics
ESL 234	discuss real-life scenarios
ESL 234	prepare and critique presentations and speeches
ESL 234	apply comments and suggestions from critiques to improve presentations
ESL 234	demonstrate correct enunciation
ESL 234	formulate effective communication in a variety of situations
ESL 235	use speaking and listening skills
ESL 235	identify and utilize appropriate resources for subject selection and organization of oral reports
ESL 235	evaluate supportive materials used in various types of speeches including multimedia resources
ESL 235	differentiate among various components influencing effective speech delivery
ESL 235	demonstrate and apply debate skills when debating simple topics
ESL 235	express greater self-confidence and poise in varied speaking situations
ESL 252	Demonstrate fluency in oral and written communication.
ESL 252	Name and define basic parts of speech.
ESL 252	Describe the writing process.
ESL 252	Write simple sentences.
ESL 252	Follow directions and complete short writing assignments.
ESL 252	Recognize changes necessary to improve communication.
ESL 252	Evaluate writing samples in order to improve communication.
ESL 254	Interpret and follow simple oral and written directions.
ESL 254	Recognize the relationship of reading to language as a whole.
ESL 254	Identify the main idea, supporting details and conclusion of a level-appropriate text.
ESL 254	Demonstrate an understanding of basic social and academic skills necessary for college success.
ESL 254	Present orally from a level-appropriate reading.
ESL 256	Identify grammar trouble spots.
ESL 256	Recognize and correct common grammatical errors involving gerunds, infinitives and phrasal verbs.
ESL 256	Recognize and correct sentence boundary errors, subject/verb agreement errors, article errors, and errors associated with adjectives and adverbs.
ESL 256	Identify the basic parts of speech.
ESL 256	Correctly punctuate simple and compound sentences.
ESL 256	Utilize a variety of strategies to improve spelling and punctuation.
ESL 256	Recognize the difference between spoken and written English.
ESL 256	Compose grammatically correct sentences and paragraphs in a variety of tenses.
ESL 258	Demonstrate improvement in personal communication.
ESL 258	Illustrate skill in subject selection and organization of oral reports.
ESL 258	Display vocal, physical, language choice, cultural body movement, and other aspects of speech delivery.
ESL 258	Demonstrate an increase in self-confidence and poise in speaking situations.
ESL 258	Identify roles and functions of group discussions.
ESL 300	Recognize a map of the United States and have a familiarity with the fifty states.
ESL 300	Recall major incidents of US discovery and colonizations
ESL 300	List and discuss the duties of the three branches of the national government.
ESL 300	Identify the various agencies of state and local government.
ESL 300	Identify critical elements of the US Constitution and Bill of Rights.
ESL 300	Apply their voting and civil rights.
ESL 300	Follow procedures and complete all forms of the INS necessary to become a US citizens.
ESL 310	operate effectively in a language-learning classroom environment
ESL 310	utilize beginning literacy skills outside the classroom
ESL 310	practice learned listening and speaking skills
ESL 310	use appropriate language responses to every-day social contexts
ESL 310	recognize various cultural perspectives
ESL 310	apply learned life skills to real life situations
ESL 310	create an information binder for future reference
ESL 311	use simple grammar constructions
ESL 311	recognize basic phonetic and spelling patterns
ESL 311	construct simple sentences in writing
ESL 311	respond in phrases or short sentences to practiced questions
ESL 311	repeat, discuss, and answer questions to short reading selections
ESL 311	express appropriate language responses in social contexts
ESL 311	apply life skill topics to real-life situations
ESL 311	distinguish various cultural perspectives
ESL 312	recognize and repeat a variety of phonetic and spelling patterns
ESL 312	identify imperative mood, irregular verbs and infinitives
ESL 312	combine sentences using and
ESL 312	construct simple sentences in writing
ESL 312	express effective verbal responses to questions
ESL 312	utilize appropriate language responses in common social contexts
ESL 312	apply life-skill topics in real-life situations
ESL 312	compare various cultural perspectives
ESL 312	repeat, discuss, and answer questions to a short reading selection
ESL 313	recognize basic structures and forms in English language
ESL 313	compose grammatically correct sentences
ESL 313	use irregular verbs and modals
ESL 313	demonstrate cultural awareness
ESL 313	recognize common etiquette forms and idiomatic expressions
ESL 313	demonstrate cultural awareness
ESL 313	employ appropriate vocabulary in obtaining employment
ESL 313	apply effective workplace communication skills
ESL 313	utilize appropriate language responses in social contexts
ESL 313	demonstrate progress in pronunciation skills
ESL 352A	Use listening strategies to facilitate workplace communication
ESL 352A	Demonstrate the oral language proficiency needed to communicate well in a work setting.
ESL 352A	Utilize the common types of reading expected on the job.
ESL 352A	Put into use the common types of writing expected on the job.
ESL 352A	Practice the interpersonal communication skills needed to work effectively with others.
ESL 352B	Perform entry level tasks in a work environment.
ESL 352B	Recognize the expectations of workers at work sites.
ESL 352B	Actively participate in the culture of work in the United States.
ESL 352B	Utilize the language skills needed in these jobs.
ESL 352B	Demonstrate a knowledge of the vocabulary associated with potential jobs.
ESL 352B	Complete a job application.
ESL 352B	Write a resume.
ESL 352B	Pass job-related tests.
ESL 352B	Problem-solve at the job site.
ESL 352B	Contact potential employers independently.
ESL 354	identify possible job opportunities.
ESL 354	use effective oral communication on the job.
ESL 354	identify and employ the appropriate language skills needed for a specific job.
FASH 6	Select a fiber or fabric for its inherent characteristics to use for an end product or garment.
FASH 6	Analyze a product or garment from conception to manufacturing to a finished product.
FASH 6	Evaluate a fiber or fabric for its aesthetics, durability, safety, care and cost of the finished product or garment.
FASH 6	Identify and describe the impact of textile laws, regulations and trade associations that are relevant to the textile industry.
FASH 9	Identify and record specific body measurements and use these to adjust a commercial pattern for proper fit.
FASH 9	Read and interpret pattern instructions for the construction of a garment, then select the most suitable fabric.
FASH 9	Demonstrate the proper use and function of clothing construction equipment for personal and professional sewing.
FASH 9	Identify the appropriate clothing construction techniques used to create particular garments.
FASH 10	Construct garments using commercial patterns and novelty fabrics.
FASH 10	Recognize and apply the principles of proper professional sewing techniques.
FASH 10	Demonstrate clothing construction techniques at an intermediate level.
FASH 10	Demonstrate proper sewing techniques for different garment styles and fabrics.
FASH 10	Evaluate the causes of various fitting problems and correct them using appropriate alteration techniques.
FASH 13	Draw the fashion (male, female, and child) figure using a variety of drawing media.
FASH 13	Render fabric and textures in a fashion illustration.
FASH 13	Prepare an effective design for visual presentation.
FASH 18	Create miniature displays, interior displays and full-scale window productions.
FASH 18	Recognize and apply the principles and elements of design in display work.
FASH 18	Evaluate display features using target customer, store image and merchandising principles.
FASH 18	Identify and use appropriate display tools, materials, props and equipment in display work.
FASH 18	Create dramatic windows and interior displays utilizing the placement of display merchandise and materials in coordination with sales promotion activities.
FASH 40	Apply pattern and design techniques to any contemporary fashion or time period garment.
FASH 40	Reproduce a design or pattern from photographs or design renderings.
FASH 40	Evaluate various fitting problems and correct them by fitting or altering.
FASH 40	Demonstrate a proficiency in and understanding of the procedures and principles used in both pattern drafting and design for professional garments and personal application.
FASH 64	Recognize and apply the various retailing principles and techniques involved in fashion merchandising.
FASH 64	Evaluate the roles played by management, sales, and executive personnel of retail fashion merchandising.
FASH 64	Evaluate and predict fashion trends.
FASH 64	Identify and practice strategies for job placement and advancement in fashion retailing.
FASH 64	Identify the processes involved with producing raw materials, apparel, and accessories, as well retailing fashion merchandise to the public.
FASH 74	Classify and compare the specific characteristics of costume from various periods.
FASH 74	Describe and analyze the development, origin, and interrelationship of various clothing styles in relation to their specific cultures and purposes during that time of history when they were most popular.
FASH 74	Identify the key characteristics of fashion in a variety of historic periods, and analyze the influence historic fashions have on modern style.
FASH 74	Examine the social, political, religious, and economic conditions of different historic periods as they relate to clothing.
FASH 80	Identify and evaluate the responsibilities of a buyer for various sizes and types of stores.
FASH 80	Identify the characteristics that make fashion buying a unique process.
FASH 80	Analyze consumer motivation in purchasing.
FASH 80	Classify, compare, and use various systems to plan, select, and control merchandise assortments.
FASH 80	Evaluate, select, and work with items of fashion merchandise.
FASH 80	Formulate effective pricing criteria of merchandise for resale.
FASH 80	Identify, interpret, and apply the processes and procedures of the buying-selling cycle for fashion products.
FASH 90	Organize and execute projects that simulate various types of fashion show productions and merchandise promotions.
FASH 90	Describe and perform the duties of director, commentator, writer, model, set and prop designer, dresser, light and sound technician, and public relations director in any promotion.
FASH 90	Recognize and analyze important characteristics of successful fashion show productions.
FASH 90	Assess the importance of a fashion and retail production as a contemporary tool in the promotion of merchandise.
FASH 97	Develop a set of research notes based on personal observations, readings, discussions and media presentations. Notes must be orderly, legible and meaningful for future reference, and include analytical questions.
FASH 97	Produce a summary research report with supporting notes that is orderly, legible and meaningful for future reference; including an index and bibliography.
FASH 97	Draw from their notes sufficient data as to be able to write a logically ordered analytical essay of at least 1,500 words in a proper research-paper form, on a chosen topic that is pertinent to the special study theme.
FASH 99	Identify CWE objectives that are unique to each student and employment situation in consultation with their employer and CWE instructor prior to enrollment.
FASH 99	Describe the importance of on-the-job responsibilities.
FASH 99	Identify the attitudes and knowledge elements necessary for success.
FN 2	Identify function and sources of nutrients for each stage of the life cycle.
FN 2	Demonstrate basic knowledge of nutrient digestion, absorption, and metabolism.
FN 2	Apply dietary guidelines and current nutrition recommendations.
FN 2	Scientifically analyze and evaluate nutrition information.
FN 2	Relate nutrition to health, fitness, and disease.
FN 2	Utilize a computer database to analyze a personal diet record and evaluate its strengths and weaknesses through a written diet project.
FN 2	Describe the scientific method and how it is used in nutrition research.
FN 10	Identify the classifications of microbes that cause food borne illness.
FN 10	Identify the actions needed to respond to a food borne illness outbreak and other applicable health hazards.
FN 10	Prepare and present a staff training on a food safety topic.
FN 10	Describe and analyze the systems that must be in place for a HACCP plan to successfully prevent food borne illness.
FN 10	Apply the seven principles of an effective HACCP plan to a food establishment and/or manufacturing industry.
FN 10	Explain the relationship between a HACCP plan and the Food Safety Modernization Act (FSMA).
FN 10	Construct a HACCP plan for a food manufacturer.
FN 50	Describe key nutrients (macronutrients, micronutrients, and water) found in each of the food groups and explain the functions of each nutrient in the body.
FN 50	Discuss key nutrients required for each stage of the life cycle (pregnancy, infants, children, adolescents, adults, and seniors) and identify food sources for each nutrient.
FN 50	Identify the organs of the digestive tract and contrast their functions in digestion, absorption, and metabolism of macronutrients and micronutrients.
FN 50	Describe digestive disorders and explain nutrition interventions used for each disorder.
FN 50	Describe assessment methods used to determine nutritional status and calculate calorie needs in a post-surgical patient.
FN 50	Compare the differences between type 1 and type 2 diabetes and compare and contrast the medical nutrition therapies for each.
FN 50	Explain atherosclerosis and describe risk factors for cardiovascular disease and discuss lifestyle changes that reduce heart disease risks.
FN 50	Describe the main causes of acute and chronic renal disease and compare and contrast the medical nutrition therapy for each.
FN 50	Analyze and design menus for healthy people and for those with special nutritional needs due to chronic disease.
FN 50	Distinguish between reliable and fraudulent nutrition claims in the media.
FN 97	Develop a set of research notes based on personal observations, readings, discussions and media presentations. Notes must be orderly, legible and meaningful for future reference, and include analytical questions.
FN 97	Produce a summary research report with supporting notes that is orderly, legible and meaningful for future reference; including an index and bibliography.
FN 97	Draw from their notes sufficient data as to be able to write a logically ordered analytical essay of at least 1,500 words in a proper research-paper form, on a chosen topic that is pertinent to the special study theme.
FN 99	Identify CWE objectives that are unique to each student and employment situation in consultation with their employer and CWE instructor prior to enrollment.
FN 99	Describe the importance of on-the-job responsibilities.
FN 99	Identify the attitudes and knowledge elements necessary for success.
FREN 1	recognize and begin to imitate French pronunciation
FREN 1	comprehend basic French at the introductory level
FREN 1	speak basic French at the introductory level
FREN 1	write basic French at the introductory level
FREN 1	formulate arguments supporting the importance of second language acquisition
FREN 1	appraise elements of French culture
FREN 2	improve the clarity of pronunciation in French
FREN 2	comprehend basic French
FREN 2	use both written and oral French for communication in everyday situations
FREN 2	formulate arguments supporting the importance of second language acquisition
FREN 2	describe elements of French culture
FREN 95	Develop a set of research notes based on personal observations, readings, discussions and media presentations. Notes must be orderly, legible and meaningful for future reference, and include analytical questions.
FREN 95	Produce a summary research report with supporting notes that is orderly, legible and meaningful for future reference; including an index and bibliography.
FREN 95	Draw from their notes sufficient data as to be able to write a logically ordered analytical essay of at least 1,500 words in a proper research-paper form, on a chosen topic that is pertinent to the special study theme.
FSC 2	Explain the impact of fire on society.
FSC 2	Describe the history, functions and general goals of fire protection.
FSC 2	Describe various types of fire protection organizations, and identify career opportunities in fire protection and related fields.
FSC 2	Describe the general process of fire loss analysis.
FSC 2	Critically analyze the relative effectiveness of specific fire protection concepts, past and present, utilized in the response to fires.
FSC 4	Explain the nature of matter and energy, including the laws that explain their behavior.
FSC 4	Recognize and utilize terminology, definitions and basic principles of chemistry and physics, especially as they apply to the science of fire.
FSC 4	Define heat and describe its sources, forms, methods of transfer and control, especially in fire situations.
FSC 4	Utilize the understanding of the chemistry of fire to develop strategies for fire extinguishment.
FSC 6	Explain the goals of municipal and suburban firefighting.
FSC 6	Analyze priorities in responding to municipal and suburban firefighting situations.
FSC 6	Identify and prioritize basic tactical concepts and procedures in municipal and suburban firefighting.
FSC 8	Identify the most commonly occurring firefighter injuries and describe associated prevention techniques.
FSC 8	Demonstrate basic rescue procedures.
FSC 8	Identify and describe correction procedures for common fire dangers in residential and commercial structures.
FSC 8	Identify circumstances for use of various fire extinguishing devices, and demonstrate their proper use.
FSC 8	Describe how to implement "Operation EDITH" (Exit Drills in the Home).
FSC 10	Recognize basic types of building construction, explain construction requirements, describe the importance of design and identify the implication for fire protection.
FSC 10	Identify the government agencies and the various codes of statutory law that relate to fire protection.
FSC 10	Describe fire inspection practices that are applicable to different types of building construction.
FSC 10	Identify fire fighting systems, practices and procedures that have developed for different types of construction.
FSC 12	Explain basic principles and procedures of fire prevention.
FSC 12	Identify what organizations are responsible for fire prevention, and describe the laws that provide a basis for fire prevention.
FSC 12	Explain the purpose of classifying occupancies by degree of fire, degree of life safety hazards, and degree of common and special fire hazards.
FSC 12	Identify and explain the operations of fire detection, signaling and fire suppression systems.
FSC 12	Explain the significance of public education as a component of fire prevention.
FSC 14	Recognize and identify various types of fire detection and supression systems.
FSC 14	Describe the function and operations of various types of sprinkler systems.
FSC 14	Identify, compare and contrast the types, classifications and uses of fire extinguishers.
FSC 14	Identify special types of hazards and describe related suppression methods.
FSC 16	Describe the organization and management of fire departments.
FSC 16	Identify key components of fire company organization, and describe fundamental aspects of fire company operations.
FSC 16	Describe the role, responsibilities and duties of a fire company officer.
FSC 18	Describe principles of wildland fire control and the role of a firefighter under wildland fire control operations.
FSC 18	Interpret wildland fire behavior conditions and select appropriate fireline safety precautions.
FSC 18	Analyze fire behavior, and develop an incident action plan with consideration for fire behavior facts and physics, and utilizing firefighting strategies.
FSC 18	Evaluate fireline conditions and select the appropriate extinguishing method available.
FSC 18	Recognize unsafe working environments and establish methods to rectify them.
FSC 18	Prepare a fire service employment application package, including a cover letter, an application and a resume.
FSC 97	Develop a set of research notes based on personal observations, readings, discussions and media presentations. Notes must be orderly, legible and meaningful for future reference, and include analytical questions.
FSC 97	Produce a summary research report with supporting notes that is orderly, legible and meaningful for future reference; including an index and bibliography.
FSC 97	Draw from their notes sufficient data as to be able to write a logically ordered analytical essay of at least 1,500 words in a proper research-paper form, on a chosen topic that is pertinent to the special study theme.
FSC 99	Identify CWE objectives that are unique to each student and employment situation in consultation with their employer and CWE instructor prior to enrollment.
FSC 99	Describe the importance of on-the-job responsibilities.
FSC 99	Identify the attitudes and knowledge elements necessary for success.
FSC 105	Identify the basic principles of physical conditioning.
FSC 105	Describe the components of a personal physical fitness program.
FSC 105	Develop an effective personal fitness program.
